id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24337857,Absolute Beachfront Apartment,47142042,Suzy,,Woollahra,-33.86889,151.26975,Private room,90,90,1,2018-05-27,0.02,1,90,0,
24338726,* BRAND NEW*  luxurious high quality  apartment,90879908,Jimmy,,Auburn,-33.82216,151.07781,Entire home/apt,113,90,61,2020-01-01,1.95,2,0,0,
24339913,Queen Room - Modern Deluxe House in Eastern Suburb,181860766,Jess,,Botany Bay,-33.95063,151.23029,Private room,59,1,19,2021-06-06,0.44,6,363,2,pid-stra-17714
24340888,Private Room in Coogee Beach House,5595776,David,,Randwick,-33.926,151.25663,Private room,60,2,13,2021-10-01,0.30,11,0,1,PID-STRA-1237
24344554,"Cute 4 bedroom home, 250m to Manly Beach",19972979,Tanya,,Manly,-33.78952,151.28519,Entire home/apt,306,90,18,2019-03-25,0.51,2,0,0,
24344614,One bed in a shared 2-girls room in Kings Cross!,33515474,Maria,,Sydney,-33.87762,151.22554,Shared room,25,90,3,2018-05-06,0.07,1,0,0,
24345928,Lovely House in very quiet Baulkham Hills area.,182324174,Daniel,,The Hills Shire,-33.76978,150.97717,Entire home/apt,73,90,74,2019-10-29,2.67,1,0,0,
24357012,Randwick/Bondi sunny private room,126721451,Igor,,Randwick,-33.90359,151.24828,Private room,70,90,1,2020-01-02,0.04,1,0,0,
24357623,Central station - 1 bedroom apartment,216159238,Paul,,Sydney,-33.88083,151.20911,Entire home/apt,120,2,103,2021-10-06,2.62,8,154,27,PID-STRA-15114-1
24359097,Cosy 2 bedrooms apartment (entire place),183821965,Michelle,,Marrickville,-33.8916,151.17805,Entire home/apt,135,90,1,2018-04-22,0.02,1,0,0,
24361223,"Private Room in Crows Nest, Sydney",21612392,Alex,,North Sydney,-33.82576,151.20029,Private room,35,90,0,,,1,0,0,
24362318,Stylish Surry Hills Apartments 5min from Central,15885982,Julian & André,,Sydney,-33.88309,151.21124,Entire home/apt,266,2,10,2019-03-06,0.27,3,0,0,Exempt
24365442,Lovely Erskineville terrace near Sydney Uni/RPA,176671317,Patricia,,Sydney,-33.89885,151.18385,Private room,78,90,23,2019-12-18,0.54,1,90,0,
24380456,Gorgeous 2BR Balmain Terrace - stroll to cafes,44315316,Janelle,,Leichhardt,-33.85455,151.17609,Entire home/apt,126,90,14,2018-09-28,0.35,1,0,0,
24380896,Stylish Modern Apartment with Stunning Ocean Views,183453019,Katherine,,Waverley,-33.89834,151.27029,Entire home/apt,144,90,29,2019-03-24,0.68,1,5,0,
24380917,"Brighton le Sands, private bedroom & bathroom",184018601,John,,Rockdale,-33.95191,151.15778,Private room,56,5,259,2020-03-09,6.52,2,272,23,PID-STRA-5177
24384249,Wollstonecraft Apartment with Sydney Harbour Views,6471879,Judy,,North Sydney,-33.8316,151.19204,Entire home/apt,158,10,46,2020-12-19,1.28,2,31,12,PID-STRA-16095
24396619,city-Darlingharbour1big  modern room.COVID Safty,182036585,Jenny,,Sydney,-33.87779,151.19824,Private room,47,5,2,2021-06-09,0.05,2,83,1,Exempt
24396929,Peaceful hideaway in beautiful tree-lined street,98737744,Alex,,Woollahra,-33.87594,151.2443,Private room,60,90,3,2018-06-02,0.07,1,0,0,
24397013,CBEL2-Stunning Panoramic Sydney Harbour views,15739069,The Apartment Service,,North Sydney,-33.84743,151.21645,Entire home/apt,273,5,1,2019-07-13,0.04,96,358,0,PID-STRA-26093
24398637,Manly Beachside Living with Spectacular Views!,72701034,Mark,,Manly,-33.80455,151.288,Entire home/apt,369,30,11,2019-01-10,0.27,1,172,3,PID-STRA-1922
24400581,Sydney park st,136027278,Eslam,,Sydney,-33.8725,151.20772,Private room,70,90,0,,,1,0,0,
24401177,Easy Family Home,144563664,April,,Willoughby,-33.80053,151.1515,Entire home/apt,140,90,14,2019-08-26,0.34,1,0,0,
24403396,A Sweet Home and nice second settlement suburb,4001034,Casper,,Parramatta,-33.78907,150.97279,Private room,180,90,6,2018-11-18,0.14,1,279,0,
24412116,Bedroom in Bright and Chill Appartment in Bronte,43977617,Vincent,,Waverley,-33.90185,151.25945,Private room,90,90,0,,,1,0,0,
24415591,Top Ryde City Living,142743290,Mark,,Ryde,-33.8128,151.10719,Private room,80,90,21,2018-12-09,0.49,1,0,0,
24417301,The point,134799695,Karen &  Fabio,,Warringah,-33.75479,151.29566,Private room,70,90,4,2019-05-31,0.09,1,177,0,
24418894,Stunning Avalon beach house with spa / hot tub,85774657,Karen,,Pittwater,-33.62071,151.33369,Entire home/apt,550,7,1,2020-01-05,0.04,2,249,0,PID-STRA-1855
24419140,Quiet and Convenience,89955700,Sakkharin,,Willoughby,-33.81008,151.1825,Private room,55,90,1,2018-04-27,0.02,1,365,0,
24429895,Business/Student Retreat - North Epping,113733293,Pam,,Hornsby,-33.7606,151.10031,Private room,50,90,18,2019-12-02,0.42,3,125,0,
24435723,Beach House,182693371,Marina,,Waverley,-33.89879,151.26673,Shared room,30,90,0,,,1,0,0,
24436245,Reasonably Priced and Handy Location,184540277,Jesse,,Sutherland Shire,-34.03122,151.05475,Private room,300,90,0,,,1,90,0,
24437138,[NEW] Premium Single Room w/ Private Balcony,4729836,Marcello,,Sydney,-33.88267,151.17989,Private room,55,90,9,2019-04-19,0.21,12,364,0,
24450899,Meriton Apartment in Parramatta Masterroom,69487400,Audrey,,Parramatta,-33.81036,151.00457,Private room,120,90,5,2020-01-19,0.12,1,0,0,
24451856,"Bright, spacious house, on quiet inner city street",184673735,Larry,,Sydney,-33.87928,151.19178,Private room,99,90,1,2018-05-06,0.02,1,177,0,
24452257,New modern apartment Burns Bay Lane Cove,20134294,JEttY,,Lane Cove,-33.82069,151.14943,Entire home/apt,136,2,69,2020-08-16,1.66,1,7,20,PID-STRA-34632
24453087,Central Quiet Room in Balgowlah,106871183,Kaiya,,Manly,-33.7939,151.25847,Private room,32,90,1,2018-05-01,0.02,1,0,0,
24453952,Modern sun drenched 1 bedroom secure apartment,129071100,Justin,,Warringah,-33.78584,151.26692,Entire home/apt,76,90,29,2020-03-20,0.68,1,0,0,
24454787,Newtown apartment - balcony overlooking King St!,83391625,Lilli,,Sydney,-33.89397,151.18581,Entire home/apt,100,90,2,2018-05-19,0.05,1,0,0,
24456644,free parking,131580703,Bella,,Botany Bay,-33.92528,151.20551,Entire home/apt,200,90,41,2018-10-20,1.03,7,0,0,
24460192,Warm Artistic House,36693356,Tao,,Ku-Ring-Gai,-33.73018,151.13774,Private room,60,90,2,2018-10-24,0.05,3,0,0,
24461122,Maroubra Beachview,51114775,Jacques,,Randwick,-33.94355,151.25631,Entire home/apt,98,90,4,2018-08-26,0.10,1,0,0,
24473926,Gorgeous Resort Style Waterfront Home on Pittwater,167812344,Bradley,,Pittwater,-33.65616,151.27367,Entire home/apt,600,5,2,2019-01-06,0.06,1,16,0,PID-STRA-20265
24477940,Newly Renovated Immaculate Harbourside Residence,159558268,Natalia,,Woollahra,-33.87442,151.25964,Entire home/apt,250,90,7,2018-10-27,0.17,1,0,0,
24478172,V,150650349,Jana,,Sydney,-33.87067,151.20336,Shared room,22,90,0,,,1,0,0,
24479494,Double Room /w Harbour Bridge view,151751545,Lyly,,North Sydney,-33.83921,151.22192,Private room,75,90,0,,,1,0,0,
24479650,Terrumbula,138814819,Mark,,Hornsby,-33.53926,151.2401,Entire home/apt,253,2,124,2020-11-14,3.00,1,141,30,PID-STRA-4057
24479730,Old Large Master Surry Hills,105003938,Tarah,,Sydney,-33.88499,151.21385,Private room,70,90,30,2018-09-02,0.82,4,0,0,
24481363,Private room in refurbished terrace,33338758,Carin,,Marrickville,-33.91022,151.17707,Private room,57,90,4,2018-05-18,0.09,1,0,0,
24499962,Rose Bay,185079155,Leah,,Woollahra,-33.87219,151.26815,Entire home/apt,180,2,30,2019-03-22,0.75,1,327,8,PID-STRA-177-5
24500498,Bright Bondi Pad with Ocean Views,8334563,Sierra,,Waverley,-33.88912,151.26245,Entire home/apt,100,90,7,2019-01-01,0.17,1,0,0,
24502252,2 double bed room in central Marrickville,158384513,Elizabeth,,Marrickville,-33.90889,151.14988,Private room,28,90,0,,,1,0,0,
24523537,Peaceful King Single bedroom with breakfast Sydney,90391305,Alda,,The Hills Shire,-33.75197,151.04127,Private room,49,90,71,2020-01-21,1.82,4,364,13,
24523706,Leafy Tranquil Home in Premier Location ALAN1,15739069,The Apartment Service,,North Sydney,-33.81982,151.21918,Entire home/apt,249,31,4,2020-09-07,0.12,96,224,0,PID-STRA-18005
24523716,秒进UNSW新南大学，高级公寓白菜价出租,144366160,Aria,,Randwick,-33.92116,151.22907,Private room,35,90,1,2018-05-24,0.02,1,0,0,
24523727,Beach side Sanctuary,7192285,Jelena,,Randwick,-33.91799,151.26059,Private room,85,90,0,,,1,0,0,
24523957,Cosy Open Plan Apartment with Pool and Gym!,21385139,Hometime,,Sydney,-33.88395,151.17749,Entire home/apt,150,90,26,2020-03-04,0.65,17,0,0,
24525961,Luxury Heritage-  next to  Harbour and Barangaroo!,185276617,Margaret,,Sydney,-33.85744,151.20089,Entire home/apt,424,2,59,2021-03-18,1.42,5,55,18,PID-STRA-15409
24528587,Single Bedroom Sydney Olympic Park,75332117,Danna,,Auburn,-33.82531,151.07764,Private room,70,90,6,2019-04-07,0.15,1,0,0,
24532284,CITY SKYLINE 1-BR @ DOWLING STREET,156409670,Tia,,Sydney,-33.87496,151.21813,Private room,330,90,0,,,21,364,0,
24534836,HERITAGE STYLE 1 BR IN MANAR POTTS POINT,138649185,Fiona,,Sydney,-33.87119,151.22607,Entire home/apt,610,5,0,,,5,363,0,PID-STRA-6719
24540404,"Hollywood hills style luxury funky home  with spectacular city views , sauna & cliff top pool",112621677,Mel,,Canterbury,-33.9251,151.14104,Private room,120,90,0,,,1,365,0,
24544982,Light Filled & Perfect for Lounging with FAST WIFI,40651005,Xueting,,Randwick,-33.9403,151.24001,Entire home/apt,125,90,5,2019-02-16,0.12,1,0,0,
24545139,2 bdrm Beach Pad,4961804,Charles,,Waverley,-33.89001,151.27235,Entire home/apt,136,90,0,,,1,0,0,
24546522,Cozy beds,185437076,Chun,,Rockdale,-33.93373,151.15691,Shared room,69,90,1,2018-07-14,0.02,1,90,0,
24546726,A magical place near the Ocean,13584914,Stephan,,Manly,-33.79919,151.29208,Private room,106,90,7,2020-01-27,0.23,2,0,0,
24547729,Private Modern Room - Ensuite Bathroom & Breakfast,90391305,Alda,,The Hills Shire,-33.75171,151.04227,Private room,65,90,52,2021-05-11,1.40,4,364,2,
24551742,Saint Ives Home with privacy and space,185477274,Ilan,,Ku-Ring-Gai,-33.7334,151.16598,Private room,100,90,1,2018-05-26,0.02,1,84,0,
24565138,New town house with double bed and spacious rooms.,116163074,Saurabh,,Penrith,-33.75872,150.71828,Private room,60,90,0,,,1,180,0,
24566389,Nice bedroom with private bathroom in new house,65406095,Gary & Sara,,Parramatta,-33.80227,150.96836,Private room,41,90,19,2019-01-31,0.45,1,0,0,
24567022,Private spacious room in quiet area.,60659397,Marek,,Sydney,-33.9141,151.21056,Private room,49,90,5,2019-01-20,0.13,2,0,0,
24569905,Convenient inner Sydney living with pool & gym,12045622,Angela,,Strathfield,-33.86459,151.08683,Entire home/apt,105,90,11,2018-05-26,0.26,2,0,0,
24580407,Beach House In Prime Location,164565576,Nicole,,Pittwater,-33.69945,151.30135,Entire home/apt,300,90,1,2019-01-01,0.03,1,180,0,
24582455,Apartment for a short term 10min to the city,185763533,Renata,,Rockdale,-33.93263,151.14667,Entire home/apt,100,90,1,2018-08-04,0.03,1,0,0,
24585615,Cozy Granny Flat in Rooty Hill close to station,166728005,Imelda,,Blacktown,-33.77164,150.8404,Entire home/apt,96,2,94,2020-03-03,2.50,1,308,19,PID-STRA-6839-2
24588428,Sydney CBD Penthouse Apartment with Skyline Views,3723223,Jules,,Sydney,-33.87672,151.20444,Entire home/apt,343,2,74,2020-02-06,1.83,5,319,30,PID-STRA-21704
24589090,The Green Room,84251052,Jayde,,Parramatta,-33.79274,151.06397,Private room,37,90,12,2018-05-22,0.29,4,0,0,
24591593,♡ Superior sprawling luxury ☆,21507368,Ainsley&Co,,Woollahra,-33.88236,151.22146,Entire home/apt,220,90,62,2020-03-02,1.58,8,0,0,
24609181,Large loft room with ensuite- centre Darlinghurst,96602100,Sinéad,,Sydney,-33.87609,151.22454,Private room,60,90,2,2018-06-12,0.05,1,0,0,
24610134,Luxury Apartment in the City,158007971,Karl,,Botany Bay,-33.92345,151.18479,Entire home/apt,145,90,4,2018-08-22,0.10,1,0,0,
24614429,DoubleRoom in Manly with ocean views!,44834089,Tamires,,Manly,-33.79617,151.28018,Private room,130,90,3,2019-05-03,0.08,1,364,0,
24614759,Bright Private Room in a Stylish Newtown Home,30134181,212,,Marrickville,-33.90306,151.17822,Private room,70,90,32,2019-10-06,0.75,1,0,0,
24616964,Beachside Studio 2,119994947,Susan,,Sutherland Shire,-34.06058,151.15527,Entire home/apt,155,90,76,2020-02-26,1.77,3,365,5,
24618707,NEW 2bd 5 min walk to beach through heart of Bondi,33619412,Merav,,Waverley,-33.88951,151.26781,Entire home/apt,200,2,162,2021-05-17,4.06,1,97,23,PID-STRA-3688-1
24635873,Cozy 1-Bedroom Apartment Close to the Beach,181245691,Sandra,,Rockdale,-33.96067,151.15476,Entire home/apt,83,90,2,2018-07-18,0.05,1,5,0,
24636515,Share house with solo owner,185946510,Samin,,Blacktown,-33.78141,150.88055,Private room,100,90,0,,,1,0,0,
24638645,Darlinghurst Dream,107014424,Sobitha,,Sydney,-33.87752,151.21927,Private room,380,90,0,,,1,84,0,
24639355,133 couple/single room 2,83630467,Hubert,,Leichhardt,-33.88685,151.16587,Private room,45,90,8,2019-04-06,0.23,12,245,0,
24639826,Relaxing home with fantastic views of Sydney,38103365,Roxanne,,Woollahra,-33.88808,151.25763,Entire home/apt,180,90,0,,,1,180,0,
24640006,studio,83630467,Hubert,,Leichhardt,-33.88681,151.16743,Private room,50,90,13,2019-11-03,0.31,12,180,4,
24641077,Tian’s 3 bed holiday home Close to Olympic Park,145933062,David,,Parramatta,-33.82182,151.05169,Entire home/apt,129,90,67,2019-10-27,1.59,2,0,1,
24645864,Beautiful one bedroom close to city,6803265,Liz,,North Sydney,-33.84794,151.21828,Private room,39,90,63,2018-08-07,1.64,2,0,0,
24655445,Privite huge room / rosebery2018/ free parking,131580703,Bella,,Botany Bay,-33.92503,151.20653,Private room,75,90,18,2020-03-19,0.59,7,0,0,
24656880,Views of the Opera House - Modern Studio Apartment,28086008,Wendy,,North Sydney,-33.84882,151.204,Entire home/apt,226,3,76,2020-03-15,2.00,1,30,8,PID-STRA-9041
24657529,Grand family home | 4 bed | 2 bath | Aircon,30826561,Hai,,Leichhardt,-33.87953,151.17191,Entire home/apt,421,90,99,2019-10-31,2.50,15,0,0,
24659606,Double room in Bondi Junction,41529057,Akvile,,Waverley,-33.89393,151.24729,Private room,400,90,1,2018-10-25,0.03,1,90,0,
24660064,"Large, comfy & bright North Sydney 1 bed apartment",17714205,Stephen (Holiday Rentals Australia),,North Sydney,-33.84211,151.21492,Entire home/apt,96,2,71,2020-12-12,2.50,6,21,8,PID-STRA-2281
24663801,"Chic, Inner West apartment by a park and Harbour.",10597755,Alexia,,Canada Bay,-33.85296,151.15159,Entire home/apt,195,5,21,2021-04-19,0.52,1,35,3,PID-STRA-13813
24664380,BONDI BEACHFRONT-Long/Short term let avl:L'Abode🏖,7409213,L'Abode Accommodation Specialist,,Waverley,-33.89049,151.28059,Entire home/apt,485,2,32,2020-06-13,1.46,102,268,1,PID-STRA-17660
24664434,Furnished Room Available for (Female/Muslim),186407205,Azeema,,Liverpool,-33.92918,150.9181,Private room,40,90,0,,,1,90,0,
24665330,Your Own Room In the Heart of Manly,1492875,Frederic,,Manly,-33.80156,151.28858,Private room,45,90,0,,,2,0,0,
24670013,"Luxury, modern apartment next to Darling Harbour",167819337,Ryan,,Sydney,-33.88147,151.20265,Entire home/apt,179,90,141,2019-11-26,3.37,2,0,0,
24678008,Serendipity,162620724,Eddie,,Randwick,-33.90543,151.25191,Private room,38,90,4,2018-11-10,0.10,1,0,0,
24678181,ART DECO MOSMAN DREAM-MINUTES DRIVE TO BALMORAL,246661,Alexandro,,Mosman,-33.81786,151.24355,Entire home/apt,118,2,32,2021-10-25,0.76,13,152,10,PID-STRA-26763
24679534,Large apartment with harbour views St Leonards,148607219,Wyndel Apartments,,Willoughby,-33.82249,151.1947,Entire home/apt,300,3,1,2019-07-15,0.04,27,358,0,PID-STRA-25539
24681173,Contemporary Potts Point Apartment with a Rooftop Pool,145740570,Damien,,Sydney,-33.8671,151.22348,Entire home/apt,155,2,143,2020-03-04,3.43,1,48,24,PID-STRA-12083
24681334,Modern spacious Chatswood Apartment H1016,148607219,Wyndel Apartments,,Willoughby,-33.7952,151.18195,Entire home/apt,150,90,4,2021-05-22,0.69,27,348,4,
24682534,Central Leafy Unit with Courtyard and much more!,104402295,Leanne,,Randwick,-33.90742,151.21525,Entire home/apt,178,2,41,2020-03-29,1.29,1,293,0,PID-STRA-16418
24699984,Bedroom in Beautiful Bondi Beach Apartment,10440827,Austeja,,Waverley,-33.89504,151.27144,Private room,58,90,6,2019-01-05,0.15,1,0,0,
24700865,Newport Gully,138295353,Charlene,,Pittwater,-33.67055,151.31502,Entire home/apt,100,90,0,,,1,0,0,
24701602,Double room in Surry hills,144298944,Veronica,,Sydney,-33.88243,151.21179,Private room,66,90,8,2018-07-19,0.20,1,0,0,
24701822,Rooftop with views of the city- 1 bed apartment,44299841,Rachel,,Woollahra,-33.88635,151.23398,Entire home/apt,85,90,0,,,2,0,0,
24706220,Twin room - Darling Harbour,112976414,Joleah,,Sydney,-33.87493,151.20271,Private room,36,90,0,,,1,0,0,
24706843,City Living in Modern Victorian,9182280,Jo,,Sydney,-33.877213,151.224915,Entire home/apt,127,3,74,2021-03-04,3.63,3,142,7,PID-STRA-13266
24716582,Bright apartment in Bondi beach,39482620,Christina,,Waverley,-33.88776,151.26559,Entire home/apt,54,90,3,2018-06-21,0.07,1,0,0,
24716986,Wahroonga flat,186726154,Nic,,Hornsby,-33.71522,151.10929,Private room,200,90,8,2018-07-27,0.19,1,90,0,
24719242,Private Room With access to Courtyard in Chatswood,162194686,Neha,,Willoughby,-33.79331,151.18146,Private room,63,90,32,2019-02-08,0.77,4,0,0,
24720025,Punxsie’s palace,41998987,Carly,,Marrickville,-33.90185,151.14418,Private room,40,90,71,2019-09-22,1.79,1,0,0,
24721473,2 bedroom apartment Elizabeth Bay,28955197,Maria,,Sydney,-33.87252,151.22933,Entire home/apt,90,90,7,2019-08-15,0.17,1,0,0,
24721919,Mascot Central,66144377,Puja,,Botany Bay,-33.92099,151.18462,Private room,50,90,1,2018-05-02,0.02,1,130,0,
24723415,Double room in Chippendale share house,41137618,Tom,,Sydney,-33.88665,151.1935,Private room,45,90,1,2018-05-12,0.02,2,0,0,
24724392,Room in modern apartment - Bondi Beach,11394094,Marta,,Waverley,-33.88739,151.28262,Private room,85,90,0,,,1,0,0,
24732829,Benalong Apartment - at Gladesville,15615602,Misael,,Hunters Hill,-33.83106,151.12721,Entire home/apt,120,90,37,2019-06-27,2.56,1,66,9,
24735597,In the Heart of Sydney Large Heritage Townhouse,105003938,Tarah,,Sydney,-33.88434,151.21546,Private room,70,90,43,2020-03-17,1.29,4,0,0,
24736156,Bright and Spacious 2 bed in Peaceful Randwick,9819877,Sascha,,Randwick,-33.91141,151.24618,Entire home/apt,160,90,10,2018-06-26,0.24,1,0,0,
24736478,"Entire house , retreat in a bush setting",56086542,Peter,,Ryde,-33.76724,151.09869,Entire home/apt,120,90,0,,,1,0,0,
24738155,Home Sweet Home,167441821,Eric,,Canterbury,-33.90847,151.09222,Entire home/apt,106,90,5,2018-10-07,0.12,1,0,0,
24739130,Spacious Apartment close to CBD,11494095,Martha,,Sydney,-33.90401,151.20983,Entire home/apt,200,90,4,2018-08-07,0.10,1,0,0,
24739380,Cosy 2 Bedroom Apartment - Easy Access to City,186366701,Gordon,,Sydney,-33.87314,151.22234,Entire home/apt,105,90,37,2019-07-01,1.04,1,5,0,
24743393,Beautiful Home with Golf Course Views near Manly,9935377,Rowan,,Manly,-33.79421,151.25365,Entire home/apt,500,90,8,2019-12-31,0.20,1,40,0,
24743981,Bed in 8 Bed Mixed Dormitory with Shared Bathroom,36107319,Irene,,Sydney,-33.88148,151.20948,Shared room,34,1,8,2018-09-18,0.19,11,293,5,Exempt
24757264,"❤️ Hip, spacious and sleek ❤️ Super location",21507368,Ainsley&Co,,Sydney,-33.87856,151.2171,Entire home/apt,170,90,10,2020-03-08,0.24,8,0,0,
24759038,Furnished private room for a couple or friends,2124246,Jay,,Blacktown,-33.72958,150.88009,Private room,65,90,4,2021-05-10,0.09,1,179,1,
24760185,The House With The Pink Front Door,16979050,Ollie,,Marrickville,-33.89415,151.1507,Entire home/apt,249,2,112,2020-12-26,2.98,1,217,24,PID-STRA-1919
24764415,Luxury Executive Apartment In Convenient Location,159262361,Mark,,Sydney,-33.89306,151.20069,Entire home/apt,229,5,13,2018-07-21,0.62,3,313,7,PID-STRA-7746
24764663,Tri level city views apartment w/private rooftop,17784045,Mateo,,Sydney,-33.8764,151.21769,Entire home/apt,500,90,7,2019-01-02,0.17,1,0,0,
24767316,Masterroom with 2 single bed&bathroom in Rosebery,187259406,Gordon,,Sydney,-33.90604,151.19492,Private room,50,90,2,2018-07-20,0.05,2,0,0,
24768548,Stylish Victorian Terrace House + WiFi & AC,11083582,Clay,,Sydney,-33.88461,151.21747,Entire home/apt,125,90,6,2018-07-06,0.14,1,0,0,
24782308,Little holiday Apartment,187349691,Renzo,,Manly,-33.79196,151.28421,Private room,100,90,0,,,1,0,0,
24786231,Gadigal Groove,73511490,Uptown,,Sydney,-33.90473,151.21135,Entire home/apt,266,1,17,2019-10-31,0.64,8,298,4,PID-STRA-17839
24794722,Large room in unbeatable location,37841406,Nick,,Sydney,-33.87643,151.21417,Private room,106,90,3,2019-02-12,0.08,1,0,0,
24794781,mascot 超低价奢华独立卫浴公寓一间主卧市区绝佳位置楼下火车站华人超市方便,115597157,Lucas,,Sydney,-33.92003,151.18647,Private room,150,100,2,2018-12-01,0.06,1,90,0,
24807257,Room in lovely terrace 5 mins from Newtown centre,185628277,Jodie,,Marrickville,-33.90439,151.178,Private room,50,90,3,2018-06-17,0.07,1,0,0,
24808018,Spacious 1BR with Breathtaking Views of Sydney!,36871622,Boris,,Woollahra,-33.87792,151.23243,Entire home/apt,120,90,8,2018-08-27,0.20,1,0,0,
24808489,Modern & cosy- a stone throw away from Sydney CBD,46894650,Lana,,Sydney,-33.90432,151.21008,Private room,78,90,34,2018-07-31,0.82,1,0,0,
24809964,Cosy 2 bedrooms with parking. Price is for 1 room.,85380458,Vicki,,Liverpool,-33.96336,150.94963,Private room,75,90,1,2018-06-26,0.02,1,365,0,
24810661,ICONIC SYDNEY HARBOUR & OPERA HOUSE POSTCARD VIEW,187581475,Richard,,North Sydney,-33.85085,151.21641,Entire home/apt,361,3,93,2020-03-16,2.51,1,164,2,PID-STRA-13597
24811868,Spacious 3 bedroom house,187577361,Russell,,Sutherland Shire,-34.03499,151.11664,Entire home/apt,150,90,2,2018-05-25,0.05,1,365,0,
24812937,Neutral Bay flat close to everything,96410614,Toni,,North Sydney,-33.83163,151.21906,Entire home/apt,95,90,8,2018-08-17,0.20,1,0,0,
24834113,"Light & Airy Room in North Bondi, 1 min to beach",1667001,Sarah,,Waverley,-33.89007,151.28241,Private room,67,90,3,2018-05-16,0.07,1,0,0,
24835527,"Quiet,spacious,elegant family home in The Rocks",106476970,Lina,,Sydney,-33.85995,151.2034,Entire home/apt,530,90,102,2020-03-08,2.62,6,0,0,
24848349,Modern room in an amazing location Oxford St,27619896,Carol And Ian,,Sydney,-33.87729,151.21329,Private room,119,7,19,2018-05-28,0.51,1,171,0,PID-STRA-11613
24853969,"Private Garden Studio Apartment, serviced",86333173,JeanClaude,,North Sydney,-33.83175,151.20535,Hotel room,136,1,19,2019-01-01,0.45,9,349,5,Exempt
24855922,Smooth stay in a Great location!,187899170,Tiffany & Sean,,Sydney,-33.8821,151.19851,Entire home/apt,132,1,141,2019-12-08,4.04,1,7,44,Exempt
24856830,"Quite, clean house.",126670228,Yuuki,,Warringah,-33.73431,151.22472,Private room,100,90,0,,,1,0,0,
24857987,Scandinavian style self contained studio,38397412,Adrian,,Leichhardt,-33.88567,151.16095,Entire home/apt,100,2,72,2019-02-26,1.81,1,0,0,PID-STRA-15221
24861670,"Beachside Charm ""The Iris"", a Perfect Location",81614556,Nelio,,Waverley,-33.88846,151.27438,Entire home/apt,231,3,34,2021-04-04,1.10,1,248,5,PID-STRA-35410
24862206,Newly renovated Bondi Beach apartment,48011674,Jodie,,Waverley,-33.89365,151.27157,Entire home/apt,100,90,0,,,1,0,0,
24872943,Surry hills lux studio central location!,27286333,Julie,,Sydney,-33.89021,151.21189,Entire home/apt,150,28,31,2019-12-24,0.74,14,322,6,PID-STRA-3804
24875916,"Studio Apartment, Hyde Park",188064975,Max,,Sydney,-33.87802,151.21267,Entire home/apt,72,90,2,2019-05-25,0.06,1,0,0,
24895292,Perfect holiday home for a couple!,188222620,Rachna,,Hornsby,-33.73793,151.08056,Private room,45,1,10,2020-11-14,0.24,2,52,1,PID-STRA-6348-2
24896193,Eden on the Park,127034328,Hannibal,,Marrickville,-33.91504,151.1492,Entire home/apt,109,90,0,,,1,0,0,
24896375,"Brand New Luxurious 4-bed, A Quiet Modern Oasis",103069716,Hometime,,Leichhardt,-33.87528,151.15649,Entire home/apt,199,90,16,2018-11-23,0.38,4,0,0,
24896640,MALE ONLY- Shared Room in Central $30/night,97191590,Anna,,Sydney,-33.88734,151.19539,Shared room,30,90,3,2018-07-03,0.07,2,0,0,
24897553,SD House,159138160,Josh,,Sydney,-33.89001,151.21622,Private room,56,90,0,,,1,0,0,
24899078,安静干净水景房/交通便利/环境舒适,76479232,Yingyu,,Auburn,-33.82486,151.07644,Private room,65,90,3,2018-07-22,0.07,1,0,0,
24899103,"Private entry, modern room with king bed, en-suite",182892582,Katie,,Ku-Ring-Gai,-33.72588,151.1466,Entire home/apt,99,90,10,2020-02-21,0.46,1,5,0,
24901392,Rockley by the sea - Bondi home with a view!,27437387,Louise,,Waverley,-33.89378,151.26628,Entire home/apt,199,90,1,2018-05-09,0.02,1,0,0,
24901724,A Single Room in Rosebery Boutique Community,187259406,Gordon,,Sydney,-33.91654,151.20737,Private room,40,90,1,2018-10-12,0.03,2,0,0,
24902113,Modern 1-bedroom apartment in Potts Point,187893826,Rafael,,Sydney,-33.86987,151.2221,Entire home/apt,180,90,1,2018-06-13,0.02,1,0,0,
24903787,Cosy Inner West Retreat,18247822,Luca,,Marrickville,-33.90441,151.13561,Entire home/apt,57,90,8,2019-07-21,0.20,1,0,0,
24903857,d.Comfortable very central and close to everything,188286220,Gregory,,Sydney,-33.87545,151.2202,Entire home/apt,103,2,7,2018-07-20,0.17,3,121,0,PID-STRA-20173
24905970,Room in Randwick,188299844,David,,Randwick,-33.91014,151.23837,Private room,47,90,1,2018-05-29,0.02,1,0,0,
24909155,Stylish Redfern Apartment with Secure Car Park,188322425,Melynda,,Sydney,-33.89491,151.20005,Private room,65,90,4,2021-03-26,0.35,1,125,4,
24916551,"3 bedroom house close to station, CBD and airport",17085220,Alice,,Hurstville,-33.94665,151.08512,Entire home/apt,100,90,63,2019-02-19,1.59,1,0,0,
24918363,Vaucluse Villa with Harbour views,51849039,Sharie,,Woollahra,-33.85293,151.2756,Entire home/apt,2100,90,2,2020-02-03,0.06,1,232,0,
